,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
1360,870784040766542151,"Habitación en Madrid, España",Madrid,"40.42477,-3.63457",30 €,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1361,553332367149598958,"Habitación en Madrid, España",Madrid,"40.36639,-3.69065",No disponible en Octubre,No disponible en Agosto,"4,67",45 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1362,1043991261426779561,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4066,-3.6997",140 €,140 €,"4,78",9 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
1363,1009343222972609520,"Habitación en Madrid, España",Madrid,"40.4612,-3.7023",45 €,45 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
1364,897741503510952474,"Alojamiento entero: piso en Madrid, España",Madrid,"40.460059,-3.701183",85 €,75 €,"3,81",16 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1365,34812107,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42622,-3.67762",80 €,80 €,"4,78",199 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1366,45535735,"Habitación en Madrid, España",Madrid,"40.47163,-3.58304",35 €,35 €,"4,79",94 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1367,47904897,"Alojamiento entero: piso en Madrid, España",Madrid,"40.39597,-3.6687",149 €,100 €,"4,67",72 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1368,1737408,"Alojamiento entero: piso en Madrid, España",Madrid,"40.40564,-3.65427",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,3 camas,6 viajeros
1369,48437356,"Habitación en Madrid, España",Madrid,"40.36634,-3.71793",No disponible en Octubre,No disponible en Agosto,"4,66",65 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
1370,1125280565174155772,"Habitación en Madrid, España",Madrid,"40.385644,-3.734105",30 €,30 €,"5,0",3 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1371,1112173033147641068,"Habitación en Madrid, España",Madrid,"40.3957,-3.7201",40 €,40 €,"4,57",7 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1372,16050778,"Alojamiento entero: loft en Madrid, España",Madrid,"40.40247,-3.59235",95 €,80 €,"4,53",329 evaluaciones,1 dormitorio,2 baños,2 camas,4 viajeros
1373,893954311854358176,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43608,-3.61035",105 €,117 €,"4,56",34 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1374,25761607,"Alojamiento entero: loft en Madrid, España",Madrid,"40.44701,-3.64362",No disponible en Octubre,No disponible en Agosto,"4,87",15 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1375,40604846,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42202,-3.69924",100 €,104 €,"4,52",142 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1376,1120097153831545139,"Alojamiento entero: piso en Madrid, España",Madrid,"40.34079,-3.6907",130 €,130 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,1 baño,6 camas,0 viajeros
1377,872441475032606432,"Habitación en Madrid, España",Madrid,"40.47782,-3.71299",32 €,32 €,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,1 cama,No especificado
1378,652645448249876424,"Habitación en Madrid, España",Madrid,"40.40351,-3.73004",No disponible en Octubre,No disponible en Agosto,"4,86",7 evaluaciones,2 dormitorios,· baño privado en la habitación,4 camas,No especificado
1379,811730173026112136,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3807,-3.6934",75 €,75 €,"4,50",10 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1380,34390728,"Habitación en Madrid, España",Madrid,"40.45646,-3.67793",No disponible en Octubre,No disponible en Agosto,"4,84",81 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1381,37711264,"Habitación en Madrid, España",Madrid,"40.42393,-3.61109",35 €,35 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1382,862033123355071696,"Alojamiento entero: piso en Madrid, España",Madrid,"40.41114,-3.73565",171 €,126 €,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,2 camas,4 viajeros
1383,936634120461158061,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4555,-3.6962",205 €,108 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1384,6985914,"Habitación en Madrid, España",Madrid,"40.42765,-3.67321",35 €,40 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
1385,851266310209548293,"Alojamiento entero: piso en Madrid, España",Madrid,"40.464394,-3.702787",95 €,95 €,"4,68",19 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1386,847129863045672611,"Alojamiento entero: piso en Madrid, España",Madrid,"40.434394,-3.646657",140 €,100 €,"4,85",47 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
1387,737617463270389620,"Habitación en Madrid, España",Madrid,"40.4739,-3.58177",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
1388,14730017,"Alojamiento entero: apto. residencial en Madrid, España",Madrid,"40.44336,-3.5754",85 €,85 €,"4,72",18 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1389,30150966,"Habitación en Madrid, España",Madrid,"40.39996,-3.68571",40 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,1 cama,No especificado
1390,1100718671223581937,"Alojamiento entero: piso en Madrid, España",Madrid,"40.41731,-3.67447",250 €,200 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,7 viajeros
1391,994819626253933752,"Alojamiento entero: piso en Madrid, España",Madrid,"40.37466,-3.77359",No disponible en Octubre,135 €,"4,71",14 evaluaciones,3 dormitorios,5 baños,5 camas,6 viajeros
1392,795495473700141817,"Alojamiento entero: loft en Madrid, España",Madrid,"40.457882,-3.682184",155 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1393,48711112,"Alojamiento entero: loft en Madrid, España",Madrid,"40.39853,-3.6684",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
1394,1096282871024785332,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4579,-3.6759",No disponible en Octubre,No disponible en Agosto,"4,56",9 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1395,33960071,"Habitación en Madrid, España",Madrid,"40.46771,-3.70031",42 €,42 €,"4,52",27 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1396,654100117206187722,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42504,-3.69573",140 €,100 €,"4,70",60 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1397,53700827,"Habitación en Madrid, España",Madrid,"40.42562,-3.65658",30 €,30 €,"4,65",101 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1398,859231715384577892,"Habitación en Madrid, España",Madrid,"40.463137,-3.704132",30 €,30 €,"4,78",94 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1399,791058530659972106,"Alojamiento entero: piso en Madrid, España",Madrid,"40.395329,-3.697257",197 €,131 €,"4,77",48 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
1400,18714771,"Habitación en Alcobendas, España",Madrid,"40.54452,-3.64665",27 €,27 €,"4,81",77 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1401,1017540247944693297,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4402,-3.6776",160 €,99 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1402,44551437,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4251,-3.6918",537 €,307 €,"4,82",55 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1403,50256370,"Alojamiento entero: piso en Madrid, España",Madrid,"40.41726,-3.67944",60 €,60 €,"4,38",170 evaluaciones,1 dormitorio,1 baño,2 camas,1 viajero
1404,920086053175359136,"Habitación en Madrid, España",Madrid,"40.4313,-3.6555",52 €,No disponible en Agosto,"4,71",14 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1405,1120122501448384978,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42595,-3.70595",300 €,300 €,Nuevo,1 evaluación,1 dormitorio,1 baño,No especificado,2 viajeros
1406,959796002893734435,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4425,-3.58339",120 €,120 €,"4,75",4 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
1407,1087516006325108691,"Habitación en Madrid, España",Madrid,"40.4573,-3.7093",36 €,36 €,"4,60",5 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1408,555685892997512672,"Habitación en Madrid, España",Madrid,"40.4016,-3.63808",30 €,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1409,1032599266975268173,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3818,-3.7026",150 €,150 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
1410,19891220,"Habitación en Madrid, España",Madrid,"40.398633,-3.740538",60 €,60 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1411,34353310,"Alojamiento entero: piso en Madrid, España",Madrid,"40.439502,-3.612699",No disponible en Octubre,98 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
1412,19176012,"Habitación en Madrid, España",Madrid,"40.37055,-3.71618",35 €,40 €,"4,81",222 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1413,1119681207996829666,"Alojamiento entero: piso en Madrid, España",Madrid,"40.388659,-3.694414",176 €,No disponible en Agosto,Nuevo,2 evaluaciones,1 dormitorio,2 baños,No especificado,3 viajeros
1414,701188105318462065,"Habitación en Madrid, España",Madrid,"40.43208,-3.70598",47 €,47 €,"4,83",6 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1415,1129596351255584050,"Habitación en Alcobendas, España",Madrid,"40.550056,-3.657674",29 €,29 €,Nuevo,1 evaluación,1 dormitorio,Sin baños,No especificado,No especificado
1416,944635265386105625,"Casa particular en Torrejón de Ardoz, España",Madrid,"40.4606,-3.4409",80 €,80 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,5 baños,2 camas,4 viajeros
