Unnamed: 0,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
1722,850493743503092225,"Habitación en Barcelona, España",Barcelona,,99 €,129 €,"4,54",65 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1723,27331263,"Habitación en Barcelona, España",Barcelona,,89 €,145 €,Sin valoraciones,1 evaluación,1 dormitorio,baño compartido,No especificado,No especificado
1724,859815744311025799,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,193 €,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,2 viajeros
1725,866483,"Alojamiento entero: suite con entrada independiente en Barcelona, España",Barcelona,,280 €,320 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
1726,41025443,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,77",137 evaluaciones,2 dormitorios,2 baños,4 camas,7 viajeros
1727,5837152,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,4 camas,5 viajeros
1728,1477381,"Alojamiento entero: loft en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,1 viajero
1729,46478264,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,336 €,"4,50",30 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1730,878992991320862924,"Habitación privada en: piso en Barcelona, España",Barcelona,,85 €,85 €,"4,82",65 evaluaciones,1 dormitorio,0 baños,No especificado,2 viajeros
1731,13131433,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,220 €,"4,39",111 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
1732,1104221754876385642,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,Sin valoraciones,2 dormitorios,1 baño,No especificado,3 viajeros
1733,35536618,"Habitación en Castellar del Vallès, España",Barcelona,,45 €,55 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1734,283231,"Alojamiento entero: piso en Barcelona, España",Barcelona,,85 €,195 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1735,1132009310134103387,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,0",4 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1736,2491989,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,2 viajeros
1737,953603819065993091,"Habitación en Santa Coloma de Gramenet, España",Barcelona,,62 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
1738,784671412229969233,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,553 €,"3,81",32 evaluaciones,3 dormitorios,2 baños,5 camas,7 viajeros
1739,21791772,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,192 €,"4,79",135 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1740,980395484737059447,"Habitación en Barcelona, España",Barcelona,,63 €,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1741,50319142,"Alojamiento entero: piso en Barcelona, España",Barcelona,,678 €,621 €,"4,77",166 evaluaciones,3 dormitorios,2 baños,5 camas,6 viajeros
1742,1136428020449322765,"Habitación en Barcelona, España",Barcelona,,75 €,75 €,Nuevo,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
1743,1131175520254800452,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,baño compartido,1 cama,No especificado
1744,1141218097456310165,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1745,808462770832376153,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,1 cama,2 viajeros
1746,1145476375696313106,"Habitación en Santa Coloma de Gramenet, España",Barcelona,,55 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1747,40774996,"Alojamiento entero: piso en La Floresta, España",Barcelona,,85 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,2 viajeros
1748,33413157,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,300 €,Sin valoraciones,Sin valoraciones,3 dormitorios,2 baños,3 camas,4 viajeros
1749,2282469,"Alojamiento entero: piso en Barcelona, España",Barcelona,,150 €,No disponible en Agosto,"4,67",438 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
1750,545602057442226577,,Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
1751,841043878143413092,"Habitación en Barcelona, España",Barcelona,,110 €,110 €,"4,55",40 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1752,896269935855109615,"Habitación en Barcelona, España",Barcelona,,50 €,No disponible en Agosto,"4,71",45 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1753,640309266627147509,"Alojamiento entero: suite con entrada independiente en Badalona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,72",54 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
1754,42030176,"Alojamiento entero: piso en Barcelona, España",Barcelona,,860 €,639 €,"4,87",76 evaluaciones,2 dormitorios,2 baños,2 camas,4 viajeros
1755,1111672393763880471,"Habitación en Sabadell, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
1756,37390432,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,1 cama,No especificado
1757,1015956846083552360,"Habitación en Barcelona, España",Barcelona,,55 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
1758,916683652506168481,"Habitación en Barcelona, España",Barcelona,,45 €,55 €,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1759,1128748256363485290,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,200 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,No especificado,3 viajeros
1760,947949843469257569,"Habitación en Santa Coloma de Gramenet, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,93",14 evaluaciones,1 dormitorio,· baño privado en la habitación,No especificado,No especificado
1761,1033101321723607815,"Alojamiento entero: loft en El Masnou, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,2 camas,4 viajeros
1762,983856971931354069,"Habitación en hotel en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1763,914345005204052583,"Habitación en Barcelona, España",Barcelona,,49 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
1764,35523560,"Habitación en Barcelona, España",Barcelona,,130 €,130 €,"4,90",42 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1765,767496308524976961,"Habitación en Barcelona, España",Barcelona,,45 €,No disponible en Agosto,"4,35",46 evaluaciones,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1766,1110890206146255229,"Minicasa en Barcelona, España",Barcelona,,79 €,No disponible en Agosto,"4,50",6 evaluaciones,1 dormitorio,1 baño,1 cama,1 viajero
1767,1130286791333456053,"Habitación en Badalona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,Sin valoraciones,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
1768,34134022,"Alojamiento entero: suite con entrada independiente en Sant Antoni de Vilamajor, España",Barcelona,,109 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,2 camas,4 viajeros
1769,570137054070665120,"Habitación en Barcelona, España",Barcelona,,63 €,No disponible en Agosto,"4,75",4 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1770,1146308177780403932,"Habitación en L'Hospitalet de Llobregat, España",Barcelona,,86 €,No disponible en Agosto,Nuevo,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
1771,17690765,,Barcelona,,No disponible en Octubre,256 €,Sin valoraciones,Sin valoraciones,,,,
1772,34279029,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,85",227 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1773,931871743791657871,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1774,4683548,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
1775,1050433458933324269,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1776,28067068,"Habitación en Manresa, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
1777,875950395836707541,"Alojamiento entero: apto. residencial en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,3 dormitorios,1 baño,3 camas,5 viajeros
1778,1920941,"Alojamiento entero: piso en Barcelona, España",Barcelona,,245 €,270 €,Sin valoraciones,Sin valoraciones,3 dormitorios,2 baños,3 camas,5 viajeros
1779,561527962676123552,"Alojamiento entero: piso en Barcelona, España",Barcelona,,500 €,311 €,"4,30",27 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1780,39133852,"Alojamiento entero: piso en Barcelona, España",Barcelona,,281 €,No disponible en Agosto,"4,86",143 evaluaciones,3 dormitorios,2 baños,4 camas,6 viajeros
1781,909303159598031954,"Alojamiento entero: apto. residencial en Barcelona, España",Barcelona,,274 €,310 €,Sin evaluaciones,Sin valoraciones,1 dormitorio,2 baños,2 camas,4 viajeros
1782,862903339013872131,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
1783,845010610218630445,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,400 €,Sin valoraciones,Sin valoraciones,3 dormitorios,2 baños,6 camas,8 viajeros
1784,37155883,"Habitación en Terrassa, España",Barcelona,,45 €,45 €,"4,73",37 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1785,5176876,,Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
1786,8811813,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,2 dormitorios,2 baños,3 camas,4 viajeros
1787,48292590,"Habitación en hotel boutique en Barcelona, España",Barcelona,,No disponible en Octubre,218 €,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño privado,1 cama,2 viajeros
1788,20433221,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,3 dormitorios,2 baños,3 camas,5 viajeros
1789,1035958768090751975,"Habitación en Barcelona, España",Barcelona,,100 €,100 €,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,1 cama,No especificado
1790,37240219,"Habitación en Barcelona, España",Barcelona,,57 €,70 €,Nuevo,1 evaluación,1 dormitorio,baño compartido,1 cama,No especificado
1791,1096204616038822606,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,217 €,"5,0",5 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1792,1131136209361991458,"Alojamiento entero: piso en Sant Adrià de Besòs, España",Barcelona,,152 €,No disponible en Agosto,Nuevo,Sin valoraciones,1 dormitorio,1 baño,No especificado,6 viajeros
1793,812715689396457466,"Habitación en Badalona, España",Barcelona,,50 €,54 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1794,1116689403256135379,"Alojamiento entero: apto. residencial en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,0",4 evaluaciones,1 dormitorio,1 baño,3 camas,4 viajeros
1795,1098341456247267383,"Habitación en Badalona, España",Barcelona,,75 €,75 €,"4,83",6 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1796,654164495421642086,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1797,48666768,"Habitación en Vilassar de Mar, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,2 camas,No especificado
1798,712244724498990260,"Habitación en Santa Coloma de Gramenet, España",Barcelona,,101 €,No disponible en Agosto,"4,61",89 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
1799,3855575,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,90",491 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
1800,1202829,"Alojamiento entero: apto. residencial en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1801,39788335,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,70 €,"4,79",19 evaluaciones,2 dormitorios,baño compartido,1 cama,No especificado
1802,995860254629748261,"Habitación en Badalona, España",Barcelona,,No disponible en Octubre,34 €,"4,69",16 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1803,1132326772785663006,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1804,1190491,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,No especificado,2 viajeros
1805,37154373,"Alojamiento entero: piso en Badalona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,41",134 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
