ID,CP,PRECIO POR PISO,PRECIO POR CASA,Precio m2
00000000000035663856,28030,2810,2289,2549
00847059065145058967,28010,7169,5233,6201
00000000000044223049,28038,2395,2216,2305
00876584985083174659,28004,6544,5818,6181
00000000000006263965,28009,7057,5976,6516
01105898310459599736,28011,2936,2680,2808
00999026510085482162,28011,2936,2680,2808
00935587200342193552,28037,2621,3220,2920
00892074773774426656,28009,7057,5976,6516
00000000000019168256,28027,3718,3764,3741
00894267083065129542,28029,3854,3259,3556
00996895721714953525,28027,3718,3764,3741
01024694904668743234,28025,2311,2262,2286
00881672056387935105,28041,2214,2440,2327
01089848740600738478,28010,7169,5233,6201
00000000000053567812,28040,4971,3963,4467
01021896403257383857,28010,7169,5233,6201
00000000000045086755,28008,5683,5308,5495
01008752287063285668,28018,2115,2096,2105
00963678997679124639,28004,6544,5818,6181
00000000000017166723,28006,7921,7997,7959
01094089934728739406,28012,4818,3175,3996
00000000000013632109,28029,3854,3259,3556
00769484119229144604,28025,2311,2262,2286
00991961571228962803,28053,2293,2036,2164
01051480397972133254,28017,2962,3144,3053
00000000000051060615,28053,2293,2036,2164
01132338120957858091,28045,4451,4763,4607
00000000000021844127,28019,2737,2498,2617
00922399336643246241,28039,3874,3396,3635
01036946231135314034,28034,3657,3485,3571
01144125458366108008,28033,3900,3818,3859
00654210905318091327,28011,2936,2680,2808
00846266878892743785,28025,2311,2262,2286
00801264713171701128,28040,4971,3963,4467
00820912400943488803,28027,3718,3764,3741
00000000000049511751,28010,7169,5233,6201
00816667310406681256,28029,3854,3259,3556
01040507323948427900,28011,2936,2680,2808
01092779915747639255,28038,2395,2216,2305
00635191029756418236,28002,5455,7899,6677
01064460164728153919,28039,3874,3396,3635
00000000000018048041,28019,2737,2498,2617
00664547590218256107,28026,2504,2563,2533
00000000000024181506,28015,5701,2216,3958
01142740717587926493,28011,2936,2680,2808
00000000000034495541,28023,4681,3722,4201
01089163651967138180,28025,2311,2262,2286
01135343191675198079,28014,6436,2796,4616
00835465691533732961,28015,5701,2216,3958
00781769359407360072,28038,2395,2216,2305
00986923729648234074,28029,3854,3259,3556
00000000000053176092,28053,2293,2036,2164
00933423402695334880,28017,2962,3144,3053
01024513655155963577,28004,6544,5818,6181
00958841570373122776,28037,2621,3220,2920
00659271519077062182,28050,4580,3916,4248
01134181667499606696,28051,3310,2669,2989
00000000000022136657,28006,7921,7997,7959
01039921410787626313,28012,4818,3175,3996
00777901588199992029,28038,2395,2216,2305
00000000000014660403,28019,2737,2498,2617
01021873240092816282,28037,2621,3220,2920
00000000000033072316,28045,4451,4763,4607
01122477550362705120,28020,4967,829,2898
00000000000044928238,28028,5148,4912,5030
00981684088093457006,28027,3718,3764,3741
00000000000052250645,28028,5148,4912,5030
00000000000049203160,28003,5992,6000,5996
00000000000039620317,28022,3080,3139,3109
00000000000025447644,28044,2429,2058,2243
00000000000052650050,28053,2293,2036,2164
00739694298034281287,28050,4580,3916,4248
01039197921822219385,28009,7057,5976,6516
00905162945663473570,28015,5701,2216,3958
00652869019896573074,28021,1967,1831,1899
00838952676561579279,28002,5455,7899,6677
00000000000008914957,28018,2115,2096,2105
01106384308087135305,28005,4879,4945,4912
01052366212928729813,28003,5992,6000,5996
00883802584263234838,28004,6544,5818,6181
00000000000050150899,28021,1967,1831,1899
00000000000024461899,28009,7057,5976,6516
01115925227177591212,28015,5701,2216,3958
01142022075917112307,28012,4818,3175,3996
01101232364611004027,28024,2564,3021,2792
01126898720034292619,28045,4451,4763,4607
00831089978910337740,28022,3080,3139,3109
00941999907019859537,28021,1967,1831,1899
00968012491460023779,28029,3854,3259,3556
01131312659732529377,28026,2504,2563,2533
00000000000054254761,28020,4967,829,2898
00000000000048122835,28009,7057,5976,6516
00000000000043652686,28036,6077,6761,6419
00000000000050407230,28001,9376,6266,7821
00000000000017168215,28020,4967,829,2898
01112282250235340999,28010,7169,5233,6201
00665030229478277403,28001,9376,6266,7821
01064377409157116477,28026,2504,2563,2533
00000000000018474323,28028,5148,4912,5030
00975809101502734417,28045,4451,4763,4607
00639558831525550567,28022,3080,3139,3109
00905022092474893569,28033,3900,3818,3859
00000000000037265851,28027,3718,3764,3741
00970200620782611718,28047,2477,2371,2424
00920849697817646182,28020,4967,829,2898
01040641222999111843,28017,2962,3144,3053
00000000000053186107,28041,2214,2440,2327
01067442525827031885,28018,2115,2096,2105
01025472318194259655,28038,2395,2216,2305
01086769134707414882,28010,7169,5233,6201
01047119729510058342,28037,2621,3220,2920
01078812702607678824,28038,2395,2216,2305
00000000000044001707,28026,2504,2563,2533
01130557665778164281,28012,4818,3175,3996
00743347656790385479,28043,4430,4304,4367
00573076048790764964,28002,5455,7899,6677
01116713478907647337,28012,4818,3175,3996
00000000000048603724,28025,2311,2262,2286
00640483195516190364,28017,2962,3144,3053
00000000000040960391,28038,2395,2216,2305
01112876503657187212,28045,4451,4763,4607
00000000000000361053,28007,4768,4564,4666
01141439784195033834,28039,3874,3396,3635
01107251916674208839,28009,7057,5976,6516
01140637722934207898,28054,3154,3751,3452
00840972894758694055,28021,1967,1831,1899
00000000000033775442,28008,5683,5308,5495
00619963460720913256,28009,7057,5976,6516
00836924858012351445,28035,3933,3433,3683
00000000000000605339,28011,2936,2680,2808
00000000000017262735,28004,6544,5818,6181
01094889486535663775,28044,2429,2058,2243
01142565691451163141,28012,4818,3175,3996
00948345676663901474,28050,4580,3916,4248
00876606434693265990,28008,5683,5308,5495
01070413284011999642,28045,4451,4763,4607
01074421107628017304,28047,2477,2371,2424
00888360919775777353,28010,7169,5233,6201
00641085032547074537,28011,2936,2680,2808
01117441330704702201,28006,7921,7997,7959
00000000000043651810,28033,3900,3818,3859
01110935873920275557,28028,5148,4912,5030
01060841780834243830,28030,2810,2289,2549
00000000000043541824,28004,6544,5818,6181
00000000000052748774,28027,3718,3764,3741
00984827892048797100,28019,2737,2498,2617
01065834100290386541,28026,2504,2563,2533
00000000000027157531,28028,5148,4912,5030
01143418614000087876,28007,4768,4564,4666
00988242135086613809,28022,3080,3139,3109
01115912065306477827,28015,5701,2216,3958
00929649747646921530,28047,2477,2371,2424
00000000000045219962,28047,2477,2371,2424
00714492417553225887,28021,1967,1831,1899
00896785216264155669,28021,1967,1831,1899
00000000000050688375,28043,4430,4304,4367
00660851765479214427,28018,2115,2096,2105
00817318421368471775,28025,2311,2262,2286
00664398498694921614,28006,7921,7997,7959
00664179737652049242,28020,4967,829,2898
00866770963744483601,28004,6544,5818,6181
00846818983486450126,28038,2395,2216,2305
00000000000026328566,28028,5148,4912,5030
01026035802799307303,28045,4451,4763,4607
00569216567870235580,28031,2445,2317,2381
00000000000023051072,28049,4976,3886,4431
00000000000001463482,28034,3657,3485,3571
00770338476621261656,28018,2115,2096,2105
00000000000049493894,28015,5701,2216,3958
00000000000000694867,28041,2214,2440,2327
00000000000028969433,28022,3080,3139,3109
00914325019210296774,28017,2962,3144,3053
00649706776784854406,28007,4768,4564,4666
01013615811358874376,28028,5148,4912,5030
00955572390509529365,28028,5148,4912,5030
01132530970401420064,28012,4818,3175,3996
00720890969003060012,28019,2737,2498,2617
00000000000023901804,28036,6077,6761,6419
00949057810196791941,28050,4580,3916,4248
01138273543933032264,28011,2936,2680,2808
00892491869203638852,28047,2477,2371,2424
01122462571392436902,28020,4967,829,2898
00000000000018985326,28045,4451,4763,4607
00000000000053565203,28022,3080,3139,3109
01014512986703594444,28027,3718,3764,3741
00000000000016361123,28002,5455,7899,6677
00602724670092420137,28001,9376,6266,7821
00820739159954799952,28036,6077,6761,6419
00910727745335596926,28011,2936,2680,2808
00000000000017121956,28007,4768,4564,4666
00849012917118368579,28011,2936,2680,2808
00840522615415180736,28025,2311,2262,2286
00000000000052365783,28022,3080,3139,3109
00830938597120163666,28027,3718,3764,3741
00000000000051589837,28034,3657,3485,3571
01101888619881592194,28039,3874,3396,3635
00000000000014850472,28005,4879,4945,4912
00797752501770055290,28038,2395,2216,2305
00744583798929154419,28050,4580,3916,4248
00960717315834136592,28028,5148,4912,5030
00000000000044605647,28050,4580,3916,4248
00938813418050518572,28001,9376,6266,7821
00815665257678391898,28045,4451,4763,4607
00000000000053219755,28008,5683,5308,5495
00964426653578011890,28020,4967,829,2898
00599991678484851766,28009,7057,5976,6516
00000000000021039039,28004,6544,5818,6181
00883057209779964850,28039,3874,3396,3635
01067268876742642597,28003,5992,6000,5996
01136172378465584576,28019,2737,2498,2617
00886068833701197455,28019,2737,2498,2617
00714270745257258849,28028,5148,4912,5030
00855677500550683447,28043,4430,4304,4367
00000000000053862376,28028,5148,4912,5030
01134181151760912458,28011,2936,2680,2808
00000000000050094415,28015,5701,2216,3958
01006475819255803552,28029,3854,3259,3556
00888310261185321941,28031,2445,2317,2381
01135515878185794114,28038,2395,2216,2305
01010621539625823496,28046,5834,3751,4792
00000000000035644051,28005,4879,4945,4912
00000000000014704409,28030,2810,2289,2549
00000000000014586191,28009,7057,5976,6516
00000000000039981319,28038,2395,2216,2305
01106300773212366425,28034,3657,3485,3571
00981095574319044090,28029,3854,3259,3556
00861600157068237917,28041,2214,2440,2327
00579053264722216422,28025,2311,2262,2286
01142501767450092202,28033,3900,3818,3859
00000000000053654379,28053,2293,2036,2164
01141362707689436711,28008,5683,5308,5495
00964988875834262634,28041,2214,2440,2327
00000000000011882206,28010,7169,5233,6201
00777901724142489578,28038,2395,2216,2305
00000000000021301754,28021,1967,1831,1899
01008590905001236145,28004,6544,5818,6181
00911370492853732646,28029,3854,3259,3556
00937356785751385305,28041,2214,2440,2327
00000000000045712379,28041,2214,2440,2327
00000000000020832570,28020,4967,829,2898
00000000000044924982,28003,5992,6000,5996
00844296414939149314,28006,7921,7997,7959
00000000000010221165,28003,5992,6000,5996
01112411275482647872,28035,3933,3433,3683
01095627103584550293,28023,4681,3722,4201
01039757457508896406,28017,2962,3144,3053
00645707043536971322,28033,3900,3818,3859
00996399702324013415,28029,3854,3259,3556
01074056942519663210,28039,3874,3396,3635
01015901318909307909,28046,5834,3751,4792
00000000000052221901,28007,4768,4564,4666
00000000000019357718,28045,4451,4763,4607
01130350895537014940,28038,2395,2216,2305
00000000000019311782,28039,3874,3396,3635
01130393723014130155,28045,4451,4763,4607
00000000000035784276,28045,4451,4763,4607
00000000000017914512,28003,5992,6000,5996
01111390043025815382,28025,2311,2262,2286
00000000000028582649,28042,3752,3278,3515
01015841577296494059,28015,5701,2216,3958
00000000000036878455,28022,3080,3139,3109
00549325504982037655,28017,2962,3144,3053
00000000000047883546,28028,5148,4912,5030
01074550520758680101,28051,3310,2669,2989
01088423696688549413,28019,2737,2498,2617
00000000000035842057,28013,4917,3286,4101
00000000000041220419,28017,2962,3144,3053
00574333118243583155,28019,2737,2498,2617
00988361216371696031,28019,2737,2498,2617
00000000000005787650,28011,2936,2680,2808
00984566373487819387,28030,2810,2289,2549
00924611133178901699,28026,2504,2563,2533
00556437178331051861,28041,2214,2440,2327
01015862734176696278,28020,4967,829,2898
00597578992902774708,28050,4580,3916,4248
01028911185009232670,28003,5992,6000,5996
00979783156487290032,28026,2504,2563,2533
00000000000053584422,28047,2477,2371,2424
00000000000050429138,28017,2962,3144,3053
00782538364108365710,28011,2936,2680,2808
00000000000052323294,28005,4879,4945,4912
00709144427597477235,28018,2115,2096,2105
00000000000052869821,28045,4451,4763,4607
00870117191487285357,28026,2504,2563,2533
00000000000025047520,28009,7057,5976,6516
00000000000023918141,28006,7921,7997,7959
01068148537186415977,28011,2936,2680,2808
00000000000051423665,28017,2962,3144,3053
00722547395710743953,28018,2115,2096,2105
01133870182422682359,28038,2395,2216,2305
00799785835819907951,28025,2311,2262,2286
00000000000036204716,28043,4430,4304,4367
01120220796513899602,28012,4818,3175,3996
00857949097453689082,28005,4879,4945,4912
00964385854695531616,28012,4818,3175,3996
01078426684878130183,28014,6436,2796,4616
00654931017332765683,28005,4879,4945,4912
00883071614331203576,28033,3900,3818,3859
01063837600535531856,28032,2704,2823,2763
00745598077844440619,28026,2504,2563,2533
01139260900802834115,28053,2293,2036,2164
00000000000053619927,28050,4580,3916,4248
00906247742181979501,28025,2311,2262,2286
00743925348122101227,28027,3718,3764,3741
01003113160946409052,28010,7169,5233,6201
00000000000036220421,28004,6544,5818,6181
01005746637308375195,28032,2704,2823,2763
01066631680841815255,28034,3657,3485,3571
00000000000030437711,28010,7169,5233,6201
01026079126663513746,28021,1967,1831,1899
00713661144758938042,28050,4580,3916,4248
01111417058025444118,28022,3080,3139,3109
00000000000034377763,28038,2395,2216,2305
00000000000033226350,28003,5992,6000,5996
00668595648492868301,28005,4879,4945,4912
01100030698813937708,28021,1967,1831,1899
00000000000018634925,28028,5148,4912,5030
00807055094881148728,28038,2395,2216,2305
00728226156284143887,28006,7921,7997,7959
01081757077147631850,28025,2311,2262,2286
00912141007880361655,28009,7057,5976,6516
00000000000040533219,28024,2564,3021,2792
01131083002455786774,28039,3874,3396,3635
00000000000017107343,28013,4917,3286,4101
00000000000028550596,28007,4768,4564,4666
00659971772969888696,28051,3310,2669,2989
00984593093700330168,28022,3080,3139,3109
00000000000000114854,28003,5992,6000,5996
00755603886973372581,28019,2737,2498,2617
00788322753707314487,28002,5455,7899,6677
01087684282533346360,28005,4879,4945,4912
00934837387245583811,28026,2504,2563,2533
00886985804410591196,28018,2115,2096,2105
01106459758110438555,28028,5148,4912,5030
00000000000026295635,28001,9376,6266,7821
00838250631089918111,28021,1967,1831,1899
00000000000004132363,28003,5992,6000,5996
01007361511691769289,28026,2504,2563,2533
00991586511321851806,28038,2395,2216,2305
01120782172747277608,28020,4967,829,2898
00831144344987093683,28006,7921,7997,7959
00000000000022161057,28029,3854,3259,3556
00000000000040320920,28050,4580,3916,4248
00813583332295056936,28030,2810,2289,2549
00000000000034412460,28043,4430,4304,4367
00000000000052334961,28028,5148,4912,5030
01089716944178490270,28005,4879,4945,4912
00000000000035665610,28053,2293,2036,2164
01104501729785207497,28013,4917,3286,4101
00678760934114887406,28001,9376,6266,7821
00564962711842046926,28021,1967,1831,1899
00706942456562237511,28026,2504,2563,2533
01108597657904800813,28004,6544,5818,6181
00000000000004154794,28009,7057,5976,6516
00994683614528394385,28039,3874,3396,3635
01030570871131040713,28011,2936,2680,2808
00000000000035049750,28043,4430,4304,4367
01110822639322109013,28016,5868,6848,6358
00817478344002026156,28033,3900,3818,3859
00637188053009543813,28053,2293,2036,2164
00925881722536233955,28018,2115,2096,2105
01081981633575036519,28047,2477,2371,2424
00936755250273498132,28006,7921,7997,7959
00000000000022748869,28001,9376,6266,7821
00000000000039187307,28045,4451,4763,4607
00853474896301878936,28009,7057,5976,6516
00654044743862084061,28042,3752,3278,3515
00993180783652056978,28028,5148,4912,5030
00000000000053311651,28036,6077,6761,6419
00786271908356644733,28027,3718,3764,3741
00000000000022005454,28028,5148,4912,5030
00000000000023451465,28033,3900,3818,3859
00863567188894439888,28004,6544,5818,6181
01104900166361471701,28017,2962,3144,3053
00000000000052250281,28028,5148,4912,5030
00730959403812954728,28033,3900,3818,3859
00000000000031859389,28011,2936,2680,2808
