ID,Título,Tipología,Ciudad,Localización,Precio,Valoración,Numero valoraciones,Baños,Camas,Viajeros máximos,Año,Plataforma
00000000000029851306,Alojamiento entero,Alojamiento,Girona,"4.224.205,320.248",82,,,3,5,8,2019,White Hosting
00000000000031504442,Alojamiento entero,Alojamiento,Girona,"4.171.239,290.172",72,5.0,,2,4,5,2020,White Hosting
00000000000026421778,Habitación privada,Habitación,Valencia,"3.946.949,-3.266",23,4.6000000000000005,,1,1,2,2020,White Hosting
00000000000034190183,Alojamiento entero,Alojamiento,Sevilla,"3.739.333,-599.719",500,,,2,3,4,2019,White Hosting
00000000000032890973,Alojamiento entero,Alojamiento,Sevilla,"3.738.834,-596.429",40,4.2,,1,2,2,2021,White Hosting
00000000000015179060,Alojamiento entero,Alojamiento,Barcelona,"4.137.712,216.706",63,3.85,,1,5,5,2019,White Hosting
00000000000021766893,Habitación privada,Habitación,Barcelona,"4.140.305.657.980.260,21.761.639.534.574.000",35,,,1,1,2,2017,White Hosting
00000000000023261091,Alojamiento entero,Alojamiento,Malaga,"3.673.125.201.239.750,-4.380.479.985.689.980",80,,,1,1,4,2018,White Hosting
00000000000018613128,Alojamiento entero,Alojamiento,Mallorca,"3.977.279,290.312",55,4.0,,2,2,4,2020,White Hosting
00000000000021196738,Alojamiento entero,Alojamiento,Malaga,"3.672.379,-442.568",65,4.7,,2,5,6,2019,White Hosting
00000000000036751222,Habitación privada,Habitación,Madrid,"4.042.981,-369.191",19,,,2,1,1,2019,White Hosting
00000000000005371933,Alojamiento entero,Alojamiento,Girona,"4.214.623,295.095",480,4.95,,4,13,16,2019,White Hosting
00000000000006410739,Alojamiento entero,Alojamiento,Madrid,"4.041.359,-370.231",80,5.0,,1,1,2,2020,White Hosting
00000000000024416076,Alojamiento entero,Alojamiento,Sevilla,"3.737.223,-59.972",100,4.75,,2,10,10,2019,White Hosting
00000000000035536688,Alojamiento entero,Alojamiento,Mallorca,"3.961.061,338.723",50,,,1,2,2,2019,White Hosting
00000000000016378218,Alojamiento entero,Alojamiento,Girona,"4.183.922.723.077.700,3.092.889.547.683.610",94,,,1,4,4,2018,White Hosting
00000000000009127476,Alojamiento entero,Alojamiento,Madrid,"4.041.399.171.281.670,-3.698.872.391.571.170",75,4.7,,1,2,3,2018,White Hosting
00000000000007235801,Alojamiento entero,Alojamiento,Girona,"4.211.344,313.744",91,4.65,,2,5,8,2020,White Hosting
00000000000023662297,Alojamiento entero,Alojamiento,Valencia,"3.947.255,-37.061",70,4.3,,2,5,8,2020,White Hosting
00000000000035526615,Alojamiento entero,Alojamiento,Mallorca,"3.983.178,3.1057",85,4.95,,1,1,2,2019,White Hosting
00000000000007166650,Alojamiento entero,Alojamiento,Madrid,"4.042.166.390.920.700,-371.696.455.581.157",120,4.5,,2,4,6,2019,White Hosting
00000000000028150005,Alojamiento entero,Alojamiento,Girona,"41.863.814.999.908.000,3.076.239.501.047.410",,,,4,5,8,2018,White Hosting
00000000000002784566,Alojamiento entero,Alojamiento,Girona,"42.112.975.037.303,3.166.345.153.402.510",80,5.0,,1,4,4,2018,White Hosting
00000000000021591333,Habitación privada,Habitación,Malaga,"3.671.937,-435.251",25,4.6000000000000005,,1,4,4,2019,White Hosting
00000000000021575783,Alojamiento entero,Alojamiento,Mallorca,"3.977.743,296.214",138,4.0,,2,3,6,2019,White Hosting
00000000000025531738,Habitación privada,Habitación,Barcelona,"41.379.958.762.054.500,21.589.267.718.804.100",80,,,2,2,4,2018,White Hosting
00000000000003907905,Habitación privada,Habitación,Barcelona,"4.140.792.580.451.840,2.174.467.362.799.650",49,2.6500000000000004,,1,2,3,2017,White Hosting
00000000000013609079,Alojamiento entero,Alojamiento,Girona,"4.224.583,312.001",99,4.7,,3,6,10,2020,White Hosting
00000000000029746768,Alojamiento entero,Alojamiento,Girona,"4.179.468,305.079",150,5.0,,3,6,7,2019,White Hosting
00000000000024228191,Habitación privada,Habitación,Barcelona,"4.138.748.982.790.240,21.602.972.818.178.600",59,5.0,,1,1,2,2018,White Hosting
00000000000040315388,Habitación privada,Habitación,Barcelona,"4.137.753,217.825",90,4.8500000000000005,,1,2,2,2020,White Hosting
00000000000018513964,Alojamiento entero,Alojamiento,Mallorca,"3.933.159.355.946.530,31.615.207.606.688.000",,4.25,,5,14,14,2018,White Hosting
00000000000022985103,Habitación privada,Habitación,Madrid,"4.042.051,-369.863",30,4.7,,0,2,4,2020,White Hosting
00000000000023595865,Habitación privada,Habitación,Barcelona,"4.138.225,215.218",45,4.8500000000000005,,2,1,1,2019,White Hosting
00000000000030336131,Habitación privada,Habitación,Barcelona,"4.139.898,220.093",65,,,1,1,2,2019,White Hosting
00000000000003448147,Habitación privada,Habitación,Sevilla,"3.738.043,-596.285",25,4.65,,1,1,2,2019,White Hosting
00000000000005237965,Alojamiento entero,Alojamiento,Girona,"420.182,292.753",180,4.8500000000000005,,2,6,8,2020,White Hosting
00000000000027629848,Alojamiento entero,Alojamiento,Menorca,"4.000.191.979.067.660,3.800.668.990.540.760",10,,,1,3,4,2019,White Hosting
00000000000018625063,Alojamiento entero,Alojamiento,Sevilla,"37.385.477.882.487.000,-5.988.772.832.085.960",208,4.95,,2,6,8,2019,White Hosting
00000000000022712557,Habitación privada,Habitación,Madrid,"4.042.739.978.349.090,-3.699.526.928.114.400",50,,,1,1,2,2018,White Hosting
00000000000042106323,Alojamiento entero,Alojamiento,Malaga,"3.672.349,-441.895",190,,,2,10,16,2020,White Hosting
00000000000002819800,Habitación privada,Habitación,Girona,"4.206.655,284.538",140,,,1,2,3,2019,White Hosting
00000000000002436237,Alojamiento entero,Alojamiento,Barcelona,"4.138.584,215.305",100,4.3500000000000005,,2,4,5,2020,White Hosting
00000000000034665720,Habitación privada,Habitación,Madrid,"4.042.757,-367.736",400,,,1,2,2,2019,White Hosting
00000000000044092403,Alojamiento entero,Alojamiento,Madrid,"4.041.122,-365.111",75,,,1,4,5,2020,White Hosting
00000000000013629014,Habitación privada,Habitación,Barcelona,"4.138.574.200.185.430,2.158.015.003.047.470",27,3.5500000000000003,,1,1,1,2017,White Hosting
00000000000001273077,Habitación privada,Habitación,Barcelona,"4.139.749,212.133",45,4.8500000000000005,,1,1,2,2019,White Hosting
00000000000001125952,Alojamiento entero,Alojamiento,Mallorca,"3.979.337.295.556.850,2.958.250.625.755.700",113,4.5,,2,5,6,2017,White Hosting
00000000000034673577,Habitación privada,Habitación,Barcelona,"4.137.758,217.843",90,,,1,1,2,2019,White Hosting
00000000000000378998,Habitación privada,Habitación,Barcelona,"4.142.617.589.306.350,2.174.233.140.439.770",20,,,1,2,3,2017,White Hosting
00000000000012979463,Alojamiento entero,Alojamiento,Girona,"4.226.258,3.1773",80,4.05,,1,1,2,2019,White Hosting
00000000000019501324,Alojamiento entero,Alojamiento,Madrid,"40.432.165.911.241.500,-3.701.220.589.729.730",100,4.8500000000000005,,1,2,4,2018,White Hosting
00000000000017997165,Alojamiento entero,Alojamiento,Mallorca,"3.940.875.761.753.520,32.601.377.669.732.700",145,,,4,6,8,2018,White Hosting
00000000000011198148,Habitación privada,Habitación,Barcelona,"4.140.292.684.911.810,2.173.029.275.690.590",40,,,2,1,1,2017,White Hosting
00000000000014139837,Habitación privada,Habitación,Valencia,"3.947.425,-3.595",29,4.65,,1,1,2,2019,White Hosting
00000000000023243846,Alojamiento entero,Alojamiento,Malaga,"3.671.973,-442.331",85,4.9,,1,2,3,2020,White Hosting
00000000000019310690,Habitación privada,Habitación,Barcelona,"4.138.212.612.747.290,21.620.245.752.490.400",60,5.0,,1,1,2,2017,White Hosting
00000000000041381209,Alojamiento entero,Alojamiento,Mallorca,"3.951.973,330.836",193,,,3,5,4,2020,White Hosting
00000000000037271148,Habitación privada,Habitación,Barcelona,"4.139.375,217.217",70,,,1,1,3,2020,White Hosting
00000000000021722008,Alojamiento entero,Alojamiento,Barcelona,"4.137.563.240.183.660,2.145.956.195.547.760",161,4.0,,1,2,4,2018,White Hosting
00000000000018951421,Alojamiento entero,Alojamiento,Mallorca,"3.957.167,263.595",60,4.2,,2,2,2,2020,White Hosting
00000000000000738837,Alojamiento entero,Alojamiento,Madrid,"4.040.852.109.930.170,-370.354.234.646.753",48,4.6000000000000005,,1,2,3,2018,White Hosting
00000000000043298338,Alojamiento entero,Alojamiento,Madrid,"4.042.031,-36.915",157,,,3,2,4,2021,White Hosting
00000000000001624014,Alojamiento entero,Alojamiento,Barcelona,"4.138.453,215.418",160,4.55,,2,5,6,2020,White Hosting
00000000000022622729,Habitación privada,Habitación,Girona,"422.674,295.797",45,4.95,,1,1,2,2019,White Hosting
00000000000023918793,Alojamiento entero,Alojamiento,Girona,"4.194.584,319.402",108,,,2,0,4,2019,White Hosting
00000000000000928401,Alojamiento entero,Alojamiento,Mallorca,"3.931.377,299.554",160,4.45,,1,4,4,2020,White Hosting
00000000000020468523,Alojamiento entero,Alojamiento,Girona,"4.219.115,303.136",60,4.800000000000001,,1,4,4,2019,White Hosting
00000000000023364851,Alojamiento entero,Alojamiento,Mallorca,"3.977.843,296.427",115,5.0,,3,5,6,2019,White Hosting
00000000000020500518,Habitación privada,Habitación,Mallorca,"3.957.564.269.060.170,2.652.287.518.628.120",38,4.8500000000000005,,1,1,2,2018,White Hosting
00000000000041372147,Alojamiento entero,Alojamiento,Mallorca,"3.984.479,305.143",285,,,2,5,6,2020,White Hosting
00000000000011259015,Alojamiento entero,Alojamiento,Malaga,"3.673.931.196.656.080,-4.357.495.423.202.000",315,5.0,,6,5,8,2018,White Hosting
00000000000005187953,Alojamiento entero,Alojamiento,Girona,"4.231.148.137.906.690,2.214.266.115.543.470",224,4.55,,2,8,8,2018,White Hosting
00000000000013779765,Alojamiento entero,Alojamiento,Girona,"4.229.088.828.500.070,32.796.027.749.834.200",70,4.75,,1,1,2,2018,White Hosting
00000000000013253925,Alojamiento entero,Alojamiento,Malaga,"3.672.772,-44.231",45,4.4,,1,2,3,2019,White Hosting
00000000000023969825,Alojamiento entero,Alojamiento,Mallorca,"3.963.536,284.856",150,4.9,,1,1,2,2021,White Hosting
00000000000016128493,Alojamiento entero,Alojamiento,Mallorca,"3.986.369.126.815.880,3.144.347.746.822.070",122,,,2,4,6,2018,White Hosting
00000000000035503751,Habitación privada,Habitación,Madrid,"4.041.362,-366.863",30,5.0,,1,1,2,2019,White Hosting
00000000000011570926,Alojamiento entero,Alojamiento,Sevilla,"3.738.900.766.694.330,-5.986.602.057.409.730",44,4.4,,1,1,4,2018,White Hosting
00000000000000865387,Alojamiento entero,Alojamiento,Madrid,"4.041.103,-370.248",31,4.6000000000000005,,2,1,2,2020,White Hosting
00000000000006542779,Alojamiento entero,Alojamiento,Madrid,"4.041.116,-370.911",100,4.9,,2,2,4,2020,White Hosting
00000000000022549513,Habitación privada,Habitación,Barcelona,"4.137.833.008.865.020,2.114.745.394.528.220",25,4.75,,1,1,2,2018,White Hosting
00000000000041849732,Alojamiento entero,Alojamiento,Girona,"4.225.804,307.469",115,,,1,3,4,2020,White Hosting
00000000000027929937,Habitación privada,Habitación,Madrid,"4.039.604,-366.432",33,4.9,,1,2,2,2020,White Hosting
00000000000042602650,Alojamiento entero,Alojamiento,Girona,"4.224.666,312.294",39,5.0,,1,2,4,2020,White Hosting
00000000000020568286,Alojamiento entero,Alojamiento,Madrid,"4.042.500.198.639.840,-3.700.010.956.918.450",60,5.0,,1,1,2,2019,White Hosting
00000000000045049433,Habitación privada,Habitación,Barcelona,"4.142.566,218.752",25,,,1,1,1,2021,White Hosting
00000000000012400956,Alojamiento entero,Alojamiento,Madrid,"404.164.548.409.936,-37.050.172.133.904.400",73,4.5,,1,6,7,2018,White Hosting
00000000000013407285,Alojamiento entero,Alojamiento,Girona,"4.213.881.227.491.240,31.182.249.753.993.400",52,4.5,,1,4,5,2018,White Hosting
00000000000026317155,Alojamiento entero,Alojamiento,Mallorca,"3.936.895.311.226.230,32.216.223.949.875.400",326,,,4,7,9,2018,White Hosting
00000000000012105628,Habitación privada,Habitación,Mallorca,"39.552.218.507.108.900,26.026.792.559.067.400",21,4.45,,2,2,2,2018,White Hosting
00000000000010081378,Habitación privada,Habitación,Madrid,"4.035.274,-37.064",26,4.75,,1,2,2,2021,White Hosting
00000000000043202818,Alojamiento entero,Alojamiento,Madrid,"4.041.496,-370.199",,,,2,1,8,2020,White Hosting
00000000000031015500,Alojamiento entero,Alojamiento,Girona,"4.180.507,305.982",55,,,1,3,3,2019,White Hosting
00000000000041390572,Habitación privada,Habitación,Barcelona,"413.838,217.847",155,,,1,1,2,2020,White Hosting
00000000000021362670,Habitación privada,Habitación,Barcelona,"4.138.094.101.163.540,2.144.176.783.367.580",40,5.0,,2,1,2,2017,White Hosting
00000000000016117783,Alojamiento entero,Alojamiento,Mallorca,"3.982.601,311.561",65,4.7,,2,5,6,2019,White Hosting
00000000000028244501,Hotel,Hotel,Madrid,"4.041.268,-369.971",,,,1,1,2,2020,White Hosting
00000000000003634997,Alojamiento entero,Alojamiento,Barcelona,"4.139.315.038.865.600,21.717.478.107.630.000",300,4.15,,2,9,12,2018,White Hosting
00000000000015488434,Alojamiento entero,Alojamiento,Mallorca,"3.969.626,339.446",232,3.65,,3,6,8,2021,White Hosting
00000000000015628078,Alojamiento entero,Alojamiento,Barcelona,"4.137.708,215.514",155,3.0,,1,2,4,2019,White Hosting
00000000000028323578,Habitación privada,Habitación,Barcelona,"4.139.571,218.369",33,4.65,,1,1,2,2019,White Hosting
00000000000017472243,Alojamiento entero,Alojamiento,Girona,"4.184.805,310.019",120,5.0,,2,3,4,2019,White Hosting
00000000000003269446,Habitación privada,Habitación,Barcelona,"4.137.849,215.236",25,5.0,,1,1,1,2019,White Hosting
00000000000033176232,Alojamiento entero,Alojamiento,Sevilla,"3.740.313,-599.223",26,5.0,,1,1,2,2020,White Hosting
00000000000005782306,Alojamiento entero,Alojamiento,Sevilla,"3.740.215,-59.888",44,4.95,,1,1,2,2020,White Hosting
00000000000027464845,Alojamiento entero,Alojamiento,Madrid,"4.040.952,-371.014",500,4.0,,1,3,4,2020,White Hosting
00000000000022522305,Alojamiento entero,Alojamiento,Mallorca,"396.793.834.600.758,33.309.429.673.467.200",300,5.0,,5,5,8,2018,White Hosting
00000000000011255910,Alojamiento entero,Alojamiento,Madrid,"4.041.964.086.319.520,-37.061.907.318.430.500",89,4.8500000000000005,,2,3,6,2018,White Hosting
00000000000012825535,Habitación privada,Habitación,Madrid,"4.041.496.077.349.830,-37.252.844.842.384.300",22,,,1,1,2,2017,White Hosting
00000000000031937592,Alojamiento entero,Alojamiento,Barcelona,"4.140.479.853.161.760,2.173.575.872.320.730",85,,,1,2,4,2019,White Hosting
00000000000000638009,Habitación privada,Habitación,Barcelona,"4.140.074,219.445",30,4.8500000000000005,,2,1,2,2020,White Hosting
00000000000029386984,Alojamiento entero,Alojamiento,Girona,"4.205.012,319.041",82,,,1,2,4,2020,White Hosting
00000000000037646305,Habitación privada,Habitación,Madrid,"4.043.522,-370.529",14,,,1,1,1,2019,White Hosting
00000000000043102871,Habitación compartida,Habitación,Barcelona,"4.140.022,215.892",100,,,1,1,1,2020,White Hosting
00000000000028553303,Alojamiento entero,Alojamiento,Girona,"4.225.243,318.999",80,,,1,3,4,2019,White Hosting
00000000000014107150,Alojamiento entero,Alojamiento,Barcelona,"4.138.183,218.105",74,5.0,,1,3,4,2019,White Hosting
00000000000024113256,Alojamiento entero,Alojamiento,Girona,"418.134,306.556",75,4.0,,2,5,5,2019,White Hosting
00000000000023282173,Alojamiento entero,Alojamiento,Barcelona,"4.139.268,216.739",82,4.95,,1,3,4,2019,White Hosting
00000000000032659314,Alojamiento entero,Alojamiento,Valencia,"3.948.818,-36.812",145,4.5,,1,2,3,2019,White Hosting
00000000000017132303,Habitación privada,Habitación,Madrid,"4.040.886.811.069.530,-3.731.052.066.636.430",16,4.9,,1,1,1,2018,White Hosting
00000000000002401712,Habitación privada,Habitación,Barcelona,"4.137.608.542.545.930,2.170.350.054.276.790",22,4.3500000000000005,,1,1,2,2017,White Hosting
00000000000017650263,Alojamiento entero,Alojamiento,Girona,"4.235.689,316.452",80,4.5,,1,4,5,2020,White Hosting
00000000000004508556,Alojamiento entero,Alojamiento,Barcelona,"4.139.735,217.916",180,4.5,,1,5,5,2019,White Hosting
00000000000023398301,Alojamiento entero,Alojamiento,Madrid,"4.037.192.004.861.990,-3.762.096.113.858.440",45,5.0,,1,1,4,2018,White Hosting
00000000000013494006,Alojamiento entero,Alojamiento,Mallorca,"3.978.083.996.397.030,2.958.190.306.548.770",100,4.9,,2,4,5,2019,White Hosting
00000000000013814652,Habitación privada,Habitación,Madrid,"4.043.527.286.887.650,-3.680.977.790.004.930",29,4.6000000000000005,,2,1,1,2017,White Hosting
00000000000015053593,Alojamiento entero,Alojamiento,Madrid,"4.041.480.740.176.880,-37.094.643.632.401.500",100,4.9,,1,3,5,2017,White Hosting
00000000000018442312,Alojamiento entero,Alojamiento,Mallorca,"3.977.642,296.216",74,4.2,,2,4,6,2019,White Hosting
00000000000026442547,Alojamiento entero,Alojamiento,Madrid,"4.041.625.545.857.960,-3.702.448.358.996.620",118,4.95,,1,3,6,2018,White Hosting
00000000000018745255,Alojamiento entero,Alojamiento,Girona,"4.225.475,310.773",103,4.6000000000000005,,2,5,8,2019,White Hosting
00000000000023803074,Alojamiento entero,Alojamiento,Girona,"41.857.850.101.585.800,30.325.577.973.794.500",150,,,4,5,8,2018,White Hosting
00000000000001103288,Alojamiento entero,Alojamiento,Barcelona,"4.140.437.210.618.750,2.157.041.668.427.300",85,4.5,,1,5,5,2018,White Hosting
00000000000014118725,Alojamiento entero,Alojamiento,Madrid,"4.041.814.236.609.770,-3.707.699.714.652.230",89,,,1,1,2,2018,White Hosting
00000000000033267493,Alojamiento entero,Alojamiento,Girona,"4.224.927,313.069",61,,,1,3,5,2019,White Hosting
00000000000016501647,Alojamiento entero,Alojamiento,Valencia,"3.947.589,-37.434",60,5.0,,1,3,5,2019,White Hosting
00000000000024402981,Alojamiento entero,Alojamiento,Mallorca,"395.696.218.167.332,26.500.695.201.176.400",46,,,1,1,4,2018,White Hosting
00000000000032161182,Alojamiento entero,Alojamiento,Sevilla,"3.739.202,-59.882",120,4.800000000000001,,2,4,6,2019,White Hosting
00000000000037984870,Alojamiento entero,Alojamiento,Mallorca,"3.942.745,313.427",148,,,3,7,8,2020,White Hosting
00000000000016386018,Alojamiento entero,Alojamiento,Madrid,"4.040.971.845.316.300,-370.253.291.894.711",55,4.7,,1,2,4,2018,White Hosting
00000000000028349493,Alojamiento entero,Alojamiento,Barcelona,"413.994,220.385",,5.0,,2,3,5,2019,White Hosting
00000000000024754917,Habitación privada,Habitación,Barcelona,"4.137.268,216.368",66,,,1,1,2,2020,White Hosting
00000000000038861996,Alojamiento entero,Alojamiento,Mallorca,"3.975.841,298.664",314,,,4,4,12,2019,White Hosting
00000000000033923783,Alojamiento entero,Alojamiento,Mallorca,"3.938.063,323.581",45,4.55,,1,2,4,2021,White Hosting
00000000000005131206,Alojamiento entero,Alojamiento,Barcelona,"4.140.137.052.067.080,2.181.963.936.918.400",95,4.65,,2,7,7,2018,White Hosting
00000000000026756528,Habitación privada,Habitación,Barcelona,"4.138.643,218.074",41,4.75,,2,1,2,2020,White Hosting
00000000000004146455,Alojamiento entero,Alojamiento,Mallorca,"3.990.389,307.913",100,4.65,,1,1,2,2020,White Hosting
00000000000038173104,Habitación privada,Habitación,Barcelona,"4.138.931,217.623",48,5.0,,2,1,2,2019,White Hosting
00000000000018881347,Alojamiento entero,Alojamiento,Madrid,"40.435.824.006.346.200,-36.855.882.651.329.700",115,4.9,,1,2,4,2018,White Hosting
00000000000013684408,Alojamiento entero,Alojamiento,Girona,"4.235.904.781.766.490,3.164.928.143.888.600",63,5.0,,1,2,4,2018,White Hosting
