ID,CP,PRECIO POR PISO,PRECIO POR CASA
899473796315527970,28002,5455 ,7899 
1131157439225036550,28047,2477 ,2371 
570109045059806028,28006,7921 ,7997 
970036599850880580,28004,6544 ,5818 
1063781869192543710,28038,2395 ,2216 
29674301,28045,4451 ,4763 
670991216176521758,28022,3080 ,3139 
974483615109821569,28028,5148 ,4912 
39890585,28053,2293 ,2036 
936253746155534677,28033,3900 ,3818 
876136252113465208,28037,2621 ,3220 
609120058220564293,28032,2704 ,2823 
46825568,28009,7057 ,5976 
1073156892889142518,28020,4967 ,829 
1045509923894290200,28036,6077 ,6761 
1125157594459179409,28045,4451 ,4763 
1082478808336945465,28007,4768 ,4564 
1010013717608224894,28005,4879 ,4945 
1087469506376646051,28039,3874 ,3396 
1019649160776140263,28017,2962 ,3144 
906473185829561413,28030,2810 ,2289 
1095485383730689401,28001,9376 ,6266 
24693057,28009,7057 ,5976 
1035695711906640265,28029,3854 ,3259 
681752189550335194,28025,2311 ,2262 
48860482,28028,5148 ,4912 
579810047500943777,28015,5701 ,2216 
47526683,28015,5701 ,2216 
1133184839661844593,28022,3080 ,3139 
1128435264222274135,28017,2962 ,3144 
660832839893170413,28010,7169 ,5233 
1049196842742798798,28039,3874 ,3396 
1087484104440832663,28008,5683 ,5308 
25313243,28045,4451 ,4763 
625965913845816325,28051,3310 ,2669 
555570341922840849,28015,5701 ,2216 
1109438638870143048,28041,2214 ,2440 
710253902217017515,28021,1967 ,1831 
32183804,28051,3310 ,2669 
771475764659099571,28009,7057 ,5976 
26809818,28006,7921 ,7997 
51757206,28020,4967 ,829 
40204112,28043,4430 ,4304 
1030314369354420283,28021,1967 ,1831 
1116069196056283207,28004,6544 ,5818 
31166704,28027,3718 ,3764 
1112304329609032987,28005,4879 ,4945 
1099861737163185114,28012,4818 ,3175 
1109559859126701491,28045,4451 ,4763 
1120749192541878042,28011,2936 ,2680 
18271284,28050,4580 ,3916 
610205133005438021,28029,3854 ,3259 
1070342945085511841,28043,4430 ,4304 
876578311342684367,28012,4818 ,3175 
989892228521239419,28005,4879 ,4945 
1125353245094675051,28007,4768 ,4564 
37604098,28009,7057 ,5976 
897880526953003864,28054,3154 ,3751 
1115017568835663407,28047,2477 ,2371 
45963105,28006,7921 ,7997 
854241586734063097,28047,2477 ,2371 
49026335,28026,2504 ,2563 
1045390464015353734,28019,2737 ,2498 
1079119,28010,7169 ,5233 
634064305965439161,28006,7921 ,7997 
52465467,28012,4818 ,3175 
839092590627310168,28026,2504 ,2563 
1097822632162011121,28015,5701 ,2216 
51609768,28009,7057 ,5976 
1529540,28051,3310 ,2669 
820881063737375856,28053,2293 ,2036 
51354851,28036,6077 ,6761 
590710,28041,2214 ,2440 
807159935522712902,28013,4917 ,3286 
35464332,28007,4768 ,4564 
53233794,28003,5992 ,6000 
919587392880116120,28011,2936 ,2680 
49965483,28045,4451 ,4763 
52066098,28023,4681 ,3722 
19011445,28008,5683 ,5308 
1041381419698026323,28017,2962 ,3144 
850132199378619544,28022,3080 ,3139 
263748,28033,3900 ,3818 
36760070,28024,2564 ,3021 
890402778118889927,28023,4681 ,3722 
746938432352760419,28021,1967 ,1831 
1068935593230314126,28015,5701 ,2216 
1125874804999064087,28033,3900 ,3818 
826060745504249346,28003,5992 ,6000 
51010342,28045,4451 ,4763 
1096432945563641353,28002,5455 ,7899 
238799,7006,3837 ,5214 
291211,7458,2742 ,3300 
328541,7005,2855 ,2987 
493832,7560,2812 ,3074 
493832,7560,3208 ,3199 
603924,7183,4803 ,5549 
612483,7012,5978 ,6039 
744388,7012,5978 ,6039 
899914,7012,5978 ,6039 
906734,7006,3837 ,5214 
1047216,7458,2742 ,3300 
1178953,7610,4195 ,3970 
1179067,7610,4195 ,3970 
1269740,7610,4195 ,3970 
1510808,7004,2970 ,3042 
1520520,7590,3432 ,4010 
1575793,7559,3162 ,4385 
1620619,7150,3388 ,3929 
1682362,7011,3392 ,3758 
1721038,7609,3486 ,4149 
1842456,7589,3634 ,4810 
1879579,7610,4195 ,3970 
1997237,7458,2742 ,3300 
2220591,7179,4885 ,4543 
2239956,7610,4195 ,3970 
2266269,7470,4362 ,5020 
2290707,7002,4896 ,5535 
2309464,7011,3392 ,3758 
2388289,7458,2742 ,3300 
2438971,7014,4921 ,5799 
2510624,7458,2742 ,3300 
2604925,7180,5061 ,6835 
2633668,7458,2742 ,3300 
2640354,7181,5883 ,6714 
2689512,7181,5883 ,6714 
2820570,7160,4945 ,5808 
2820570,7160,6933 ,7153 
2946533,7560,2812 ,3074 
2946533,7560,3208 ,3199 
2967289,7002,4896 ,5535 
2967609,7002,4896 ,5535 
2971929,7560,2812 ,3074 
2971929,7560,3208 ,3199 
3045906,7560,2812 ,3074 
3045906,7560,3208 ,3199 
3173485,7470,4362 ,5020 
3396948,7590,3432 ,4010 
3414053,7007,3209 ,3733 
3714342,7560,2812 ,3074 
3714342,7560,3208 ,3199 
3757544,7590,3432 ,4010 
3826309,7458,2742 ,3300 
3913640,7589,3634 ,4810 
4132331,7560,2812 ,3074 
4132331,7560,3208 ,3199 
4309778,7001,4832 ,4450 
4570147,7180,5061 ,6835 
5160499,7181,5883 ,6714 
5193642,7183,4803 ,5549 
5362945,7458,2742 ,3300 
5577898,7181,5883 ,6714 
5678550,7458,2742 ,3300 
5777364,7008,2293 ,2749 
5936519,7183,4803 ,5549 
6003304,7590,3432 ,4010 
6398822,7015,5391 ,5578 
6584127,7150,3388 ,3929 
6595719,7458,2742 ,3300 
6654371,7458,2742 ,3300 
6982781,7012,5978 ,6039 
7066494,7012,5978 ,6039 
7376613,7012,5978 ,6039 
7430483,7560,2812 ,3074 
7430483,7560,3208 ,3199 
7670043,7590,3432 ,4010 
7759791,7181,5883 ,6714 
7811805,7150,3388 ,3929 
7904810,7179,4885 ,4543 
8136571,7589,3634 ,4810 
8268774,7560,2812 ,3074 
8268774,7560,3208 ,3199 
8303079,7160,4945 ,5808 
8303079,7160,6933 ,7153 
8911577,7458,2742 ,3300 
8966562,7004,2970 ,3042 
8986520,7179,4885 ,4543 
9322282,7560,2812 ,3074 
9322282,7560,3208 ,3199 
9388329,7590,3432 ,4010 
9899127,7590,3432 ,4010 
9967922,7600,2896 ,2946 
9967922,7600,2628 ,3630 
10290960,7660,4246 ,5255 
10651962,7458,2742 ,3300 
10784738,7609,3486 ,4149 
10831330,7458,2742 ,3300 
10874492,7006,3837 ,5214 
10892913,7609,3486 ,4149 
11197936,7015,5391 ,5578 
11351036,7590,3432 ,4010 
11395796,7550,2388 ,3420 
11402170,7610,4195 ,3970 
11782995,7180,5061 ,6835 
11997224,7180,5061 ,6835 
12084552,7005,2855 ,2987 
12119458,7005,2855 ,2987 
12205926,7007,3209 ,3733 
12223720,7012,5978 ,6039 
12332803,7179,4885 ,4543 
12375710,7006,3837 ,5214 
12419164,7006,3837 ,5214 
12668695,7012,5978 ,6039 
12734391,7183,4803 ,5549 
12840376,7180,5061 ,6835 
12968322,7006,3837 ,5214 
13029411,7560,2812 ,3074 
13029411,7560,3208 ,3199 
13119893,7458,2742 ,3300 
13139463,7470,4362 ,5020 
13411540,7013,4330 ,5833 
13411803,7013,4330 ,5833 
13511759,7014,4921 ,5799 
13626334,7001,4832 ,4450 
13626665,7001,4832 ,4450 
13626726,7001,4832 ,4450 
13648082,7012,5978 ,6039 
13682049,7560,2812 ,3074 
13682049,7560,3208 ,3199 
13759665,7458,2742 ,3300 
13760759,7609,3486 ,4149 
13760767,7458,2742 ,3300 
13808475,7003,3991 ,4576 
13809661,7003,3991 ,4576 
13839311,7458,2742 ,3300 
13862548,7458,2742 ,3300 
13889199,7559,3162 ,4385 
13889228,7559,3162 ,4385 
14024040,7560,2812 ,3074 
14024040,7560,3208 ,3199 
14196017,7001,4832 ,4450 
14240714,7458,2742 ,3300 
14582502,7150,3388 ,3929 
14703635,7458,2742 ,3300 
14726134,7180,5061 ,6835 
14865319,7458,2742 ,3300 
15034907,7001,4832 ,4450 
15082350,7181,5883 ,6714 
15096486,7001,4832 ,4450 
15108046,7001,4832 ,4450 
15108298,7001,4832 ,4450 
15127561,7181,5883 ,6714 
15518579,7014,4921 ,5799 
15763155,7180,5061 ,6835 
15883272,7610,4195 ,3970 
15883273,7610,4195 ,3970 
15883277,7610,4195 ,3970 
15908473,7609,3486 ,4149 
15946720,7180,5061 ,6835 
15997159,7002,4896 ,5535 
16025040,7179,4885 ,4543 
16077062,7012,5978 ,6039 
16114480,7590,3432 ,4010 
16146649,7458,2742 ,3300 
16154116,7609,3486 ,4149 
16187975,7458,2742 ,3300 
16321471,7005,2855 ,2987 
16387774,7181,5883 ,6714 
16424380,7160,4945 ,5808 
16424380,7160,6933 ,7153 
16656340,7559,3162 ,4385 
16744302,7610,4195 ,3970 
17144601,7002,4896 ,5535 
17147112,7458,2742 ,3300 
17227431,7600,2896 ,2946 
17227431,7600,2628 ,3630 
17228092,7007,3209 ,3733 
17247274,7589,3634 ,4810 
17257073,7470,4362 ,5020 
17314082,7590,3432 ,4010 
17362940,7196,5439 ,5551 
17392639,7015,5391 ,5578 
17428730,7600,2896 ,2946 
17428730,7600,2628 ,3630 
17468756,7600,2896 ,2946 
17468756,7600,2628 ,3630 
17530053,7007,3209 ,3733 
17637195,7458,2742 ,3300 
17651922,7458,2742 ,3300 
17720907,7150,3388 ,3929 
17778274,7180,5061 ,6835 
17789923,7609,3486 ,4149 
17821225,7610,4195 ,3970 
17888562,7590,3432 ,4010 
17968855,7470,4362 ,5020 
18138543,7590,3432 ,4010 
18164672,7009,2454 ,3082 
18359267,7458,2742 ,3300 
18502042,7458,2742 ,3300 
18574620,7014,4921 ,5799 
18609660,7560,2812 ,3074 
18609660,7560,3208 ,3199 
18623786,7181,5883 ,6714 
18665694,7560,2812 ,3074 
18665694,7560,3208 ,3199 
18713107,7590,3432 ,4010 
18763301,7458,2742 ,3300 
18768631,7005,2855 ,2987 
18854287,7458,2742 ,3300 
18868333,7458,2742 ,3300 
18892361,7470,4362 ,5020 
18907079,7006,3837 ,5214 
18986232,7184,4998 ,5560 
19062031,7560,2812 ,3074 
19062031,7560,3208 ,3199 
19062069,7180,5061 ,6835 
19064551,7458,2742 ,3300 
19064611,7458,2742 ,3300 
19177073,7179,4885 ,4543 
19221725,7610,4195 ,3970 
19236776,7004,2970 ,3042 
19238170,7458,2742 ,3300 
19241999,7015,5391 ,5578 
19396263,7179,4885 ,4543 
19500468,7458,2742 ,3300 
19536244,7600,2896 ,2946 
19536244,7600,2628 ,3630 
19543733,7589,3634 ,4810 
19619071,7179,4885 ,4543 
19693023,7180,5061 ,6835 
19754591,7181,5883 ,6714 
19816879,7560,2812 ,3074 
19816879,7560,3208 ,3199 
19817439,7005,2855 ,2987 
19826957,7600,2896 ,2946 
19826957,7600,2628 ,3630 
19828126,7012,5978 ,6039 
19898226,7180,5061 ,6835 
19938242,7560,2812 ,3074 
19938242,7560,3208 ,3199 
20153309,7012,5978 ,6039 
20177667,7001,4832 ,4450 
20393151,7589,3634 ,4810 
20398798,7150,3388 ,3929 
20399757,7181,5883 ,6714 
20399760,7458,2742 ,3300 
20399834,7589,3634 ,4810 
20518036,7600,2896 ,2946 
20518036,7600,2628 ,3630 
20742105,7600,2896 ,2946 
20742105,7600,2628 ,3630 
20842246,7179,4885 ,4543 
20842252,7006,3837 ,5214 
20842254,7002,4896 ,5535 
20925910,7560,2812 ,3074 
20925910,7560,3208 ,3199 
20958695,7458,2742 ,3300 
21170845,7179,4885 ,4543 
21446635,7150,3388 ,3929 
21487570,7458,2742 ,3300 
21558618,7458,2742 ,3300 
21558624,7458,2742 ,3300 
21573535,7590,3432 ,4010 
21632915,7160,4945 ,5808 
21632915,7160,6933 ,7153 
21680060,7590,3432 ,4010 
21702454,7012,5978 ,6039 
21765683,7590,3432 ,4010 
21860526,7458,2742 ,3300 
21992578,7179,4885 ,4543 
22316295,7001,4832 ,4450 
22526623,7160,4945 ,5808 
22526623,7160,6933 ,7153 
22557334,7600,2896 ,2946 
22557334,7600,2628 ,3630 
22632714,7007,3209 ,3733 
22764870,7590,3432 ,4010 
22872431,7015,5391 ,5578 
22923325,7003,3991 ,4576 
22951329,7003,3991 ,4576 
22954584,7003,3991 ,4576 
23032784,7559,3162 ,4385 
23062285,7005,2855 ,2987 
23195661,7458,2742 ,3300 
23288293,7183,4803 ,5549 
23314183,7179,4885 ,4543 
23316151,7179,4885 ,4543 
23316647,7012,5978 ,6039 
23340063,7003,3991 ,4576 
23362411,7179,4885 ,4543 
23376821,7609,3486 ,4149 
23559680,7610,4195 ,3970 
23587510,7458,2742 ,3300 
23621086,7458,2742 ,3300 
23624035,7458,2742 ,3300 
23693251,7014,4921 ,5799 
23798204,7013,4330 ,5833 
23994512,7014,4921 ,5799 
24304622,7015,5391 ,5578 
24445153,7610,4195 ,3970 
24510950,7003,3991 ,4576 
24688269,7559,3162 ,4385 
24745222,7458,2742 ,3300 
24753426,7458,2742 ,3300 
24814081,7458,2742 ,3300 
24814082,7458,2742 ,3300 
24940830,7003,3991 ,4576 
24951832,7458,2742 ,3300 
24973066,7001,4832 ,4450 
25019959,7014,4921 ,5799 
25218107,7590,3432 ,4010 
25274808,7589,3634 ,4810 
25298946,7610,4195 ,3970 
25369411,7560,2812 ,3074 
25369411,7560,3208 ,3199 
25379066,7181,5883 ,6714 
25408361,7458,2742 ,3300 
25483222,7010,2932 ,3922 
25830287,7590,3432 ,4010 
25916312,7600,2896 ,2946 
25916312,7600,2628 ,3630 
26050509,7006,3837 ,5214 
26081631,7181,5883 ,6714 
26208330,7003,3991 ,4576 
26211902,7003,3991 ,4576 
26346621,7011,3392 ,3758 
26402900,7015,5391 ,5578 
26590852,7590,3432 ,4010 
26833940,7001,4832 ,4450 
26837313,7001,4832 ,4450 
26837314,7001,4832 ,4450 
26851836,7458,2742 ,3300 
26856143,7181,5883 ,6714 
27351825,7003,3991 ,4576 
27448371,7590,3432 ,4010 
27456117,7610,4195 ,3970 
27646059,7180,5061 ,6835 
27873851,7470,4362 ,5020 
27894703,7458,2742 ,3300 
27896942,7610,4195 ,3970 
27948925,7609,3486 ,4149 
28000602,7560,2812 ,3074 
28000602,7560,3208 ,3199 
28069183,7458,2742 ,3300 
28087962,7458,2742 ,3300 
28156207,7458,2742 ,3300 
28208817,7470,4362 ,5020 
28276713,7458,2742 ,3300 
28334142,7600,2896 ,2946 
28334142,7600,2628 ,3630 
28379925,7004,2970 ,3042 
28387681,7458,2742 ,3300 
28430493,7458,2742 ,3300 
28794163,7013,4330 ,5833 
28876993,7180,5061 ,6835 
28886222,7458,2742 ,3300 
29114927,7458,2742 ,3300 
29401340,7005,2855 ,2987 
29425819,7590,3432 ,4010 
29472690,7458,2742 ,3300 
29479711,7199,3116 ,3500 
29515661,7470,4362 ,5020 
29602834,7660,4246 ,5255 
29677096,7559,3162 ,4385 
30154107,7150,3388 ,3929 
30220636,7600,2896 ,2946 
30220636,7600,2628 ,3630 
30389682,7560,2812 ,3074 
30389682,7560,3208 ,3199 
30434294,7590,3432 ,4010 
30730874,7458,2742 ,3300 
30806900,7600,2896 ,2946 
30806900,7600,2628 ,3630 
30946036,7002,4896 ,5535 
31180060,7610,4195 ,3970 
31198104,7560,2812 ,3074 
31198104,7560,3208 ,3199 
31429644,7458,2742 ,3300 
31433635,7458,2742 ,3300 
31456699,7600,2896 ,2946 
31456699,7600,2628 ,3630 
31479982,7590,3432 ,4010 
31480444,7458,2742 ,3300 
31548396,7560,2812 ,3074 
31548396,7560,3208 ,3199 
31610874,7183,4803 ,5549 
31636198,7560,2812 ,3074 
31636198,7560,3208 ,3199 
31778504,7006,3837 ,5214 
31871991,7458,2742 ,3300 
31926789,7458,2742 ,3300 
31940603,7179,4885 ,4543 
31947038,7458,2742 ,3300 
32027705,7560,2812 ,3074 
32027705,7560,3208 ,3199 
32041389,7015,5391 ,5578 
32119822,7179,4885 ,4543 
32234343,7458,2742 ,3300 
32274511,7458,2742 ,3300 
32305000,7458,2742 ,3300 
32345733,7560,2812 ,3074 
32345733,7560,3208 ,3199 
32347808,7179,4885 ,4543 
32358736,7600,2896 ,2946 
32358736,7600,2628 ,3630 
32378204,7600,2896 ,2946 
32378204,7600,2628 ,3630 
32516820,7560,2812 ,3074 
32516820,7560,3208 ,3199 
32744761,7470,4362 ,5020 
32756157,7183,4803 ,5549 
32772091,7150,3388 ,3929 
32808136,7458,2742 ,3300 
32959597,7160,4945 ,5808 
32959597,7160,6933 ,7153 
32959664,7160,4945 ,5808 
32959664,7160,6933 ,7153 
32959716,7160,4945 ,5808 
32959716,7160,6933 ,7153 
32959816,7160,4945 ,5808 
32959816,7160,6933 ,7153 
33203789,7560,2812 ,3074 
33203789,7560,3208 ,3199 
33322840,7560,2812 ,3074 
33322840,7560,3208 ,3199 
33444200,7150,3388 ,3929 
33479445,7560,2812 ,3074 
33479445,7560,3208 ,3199 
33542566,7181,5883 ,6714 
33542622,7181,5883 ,6714 
33547442,7181,5883 ,6714 
33960810,7590,3432 ,4010 
34037640,7458,2742 ,3300 
34106075,7590,3432 ,4010 
34144654,7180,5061 ,6835 
34167751,7001,4832 ,4450 
34193679,7458,2742 ,3300 
34221853,7458,2742 ,3300 
34268885,7589,3634 ,4810 
34275617,7560,2812 ,3074 
34275617,7560,3208 ,3199 
34428169,7560,2812 ,3074 
34428169,7560,3208 ,3199 
34432886,7458,2742 ,3300 
34500256,7559,3162 ,4385 
34583521,7458,2742 ,3300 
34740295,7458,2742 ,3300 
34850125,7458,2742 ,3300 
34850421,7600,2896 ,2946 
34850421,7600,2628 ,3630 
35025421,7590,3432 ,4010 
35250651,7580,2759 ,3223 
35462790,7559,3162 ,4385 
35535450,7559,3162 ,4385 
35536688,7559,3162 ,4385 
35570373,7001,4832 ,4450 
35901083,7590,3432 ,4010 
35901801,7559,3162 ,4385 
35943105,7458,2742 ,3300 
35963068,7590,3432 ,4010 
36185749,7458,2742 ,3300 
36251350,7600,2896 ,2946 
36251350,7600,2628 ,3630 
36303285,7004,2970 ,3042 
36351121,7600,2896 ,2946 
36351121,7600,2628 ,3630 
36374701,7600,2896 ,2946 
36374701,7600,2628 ,3630 
36519290,7560,2812 ,3074 
36519290,7560,3208 ,3199 
36619501,7590,3432 ,4010 
36653826,7600,2896 ,2946 
36653826,7600,2628 ,3630 
36695724,7006,3837 ,5214 
36782639,7458,2742 ,3300 
36882093,7180,5061 ,6835 
36899771,7181,5883 ,6714 
36964628,7013,4330 ,5833 
37030557,7181,5883 ,6714 
37354107,7560,2812 ,3074 
37354107,7560,3208 ,3199 
37365165,7181,5883 ,6714 
37474562,7559,3162 ,4385 
37577149,7150,3388 ,3929 
37614870,7560,2812 ,3074 
37614870,7560,3208 ,3199 
37617216,7559,3162 ,4385 
37874778,7150,3388 ,3929 
38016330,7458,2742 ,3300 
38114049,7011,3392 ,3758 
38205409,7660,4246 ,5255 
38341761,7560,2812 ,3074 
38341761,7560,3208 ,3199 
38472112,7008,2293 ,2749 
38567111,7014,4921 ,5799 
38838148,7458,2742 ,3300 
38920529,7589,3634 ,4810 
39040097,7458,2742 ,3300 
39241827,7181,5883 ,6714 
39726002,7458,2742 ,3300 
39772889,7458,2742 ,3300 
39912173,7560,2812 ,3074 
39912173,7560,3208 ,3199 
39931633,7180,5061 ,6835 
40000127,7590,3432 ,4010 
40034142,7004,2970 ,3042 
40367379,7004,2970 ,3042 
40458679,7590,3432 ,4010 
40630146,7003,3991 ,4576 
40651315,7590,3432 ,4010 
40701269,7458,2742 ,3300 
40772194,7001,4832 ,4450 
40772198,7001,4832 ,4450 
