,ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos,Distancia a PI
1426,834414273711162560,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4038,-3.7381",Madrid,105.0,105.0,105.0,4.83,46.0,1.0,1,,4.0,3.27
1427,650415901845193007,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4225,-3.6527",Madrid,26.0,26.0,26.0,4.78,111.0,1.0,1,1.0,,4.348
1428,697517955639535322,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40221,-3.70157",Madrid,100.0,150.0,125.0,,,2.0,1,3.0,6.0,1.645
1429,21158218,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38728,-3.70598",Madrid,45.0,45.0,45.0,4.51,123.0,1.0,1,1.0,,3.303
1430,50765517,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41194,-3.69459",Madrid,122.0,191.0,156.0,,,1.0,1,2.0,4.0,0.939
1431,48706649,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4011,-3.69114",Madrid,,,,,,1.0,1,1.0,,2.049
1432,21075773,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4052,-3.6979",Madrid,137.0,123.0,130.0,,,1.0,1,2.0,4.0,1.389
1433,1069710012994443092,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.452908,-3.709844",Madrid,109.0,109.0,109.0,5.0,4.0,1.0,1,2.0,3.0,4.036
1434,943618222979844125,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.418567,-3.672431",Madrid,,55.0,55.0,4.55,31.0,1.0,1,1.0,2.0,2.639
1435,1134640143096268625,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4335,-3.6443",Madrid,,,,,,1.0,1,1.0,,5.342
1436,1016080670289392498,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4688,-3.6531",Madrid,30.0,30.0,30.0,,,1.0,1,1.0,,7.175
1437,52965239,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42983,-3.70804",Madrid,70.0,70.0,70.0,4.47,119.0,1.0,1,1.0,2.0,1.484
1438,832456561751560582,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.455121,-3.680559",Madrid,120.0,148.0,134.0,4.8,51.0,1.0,1,1.0,2.0,4.671
1439,43338607,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42908,-3.70256",Madrid,190.0,190.0,190.0,4.74,84.0,1.0,1,4.0,6.0,1.354
1440,23500006,"Alojamiento entero: apartamento con servicios en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3855,-3.7033",Madrid,,,,4.75,40.0,1.0,1,1.0,2.0,3.495
1441,1115132833406119462,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4001,-3.6024",Madrid,41.0,41.0,41.0,4.33,9.0,1.0,1,1.0,,8.765
1442,835507448636593746,"Habitación en Tres Cantos, España",Habitación,Habitación,Madrid,"40.6001,-3.7097",Tres Cantos,,,,,,1.0,1,1.0,,20.374
1443,22059474,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4175,-3.6765",Madrid,90.0,95.0,92.0,4.48,176.0,1.0,1,2.0,4.0,2.29
1444,8062212,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.433492,-3.650601",Madrid,,,,,,1.0,1,1.0,,4.844
1445,1642412,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43044,-3.6537",Madrid,,,,,,1.0,1,1.0,2.0,4.478
1446,26826102,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4353,-3.66353",Madrid,83.0,83.0,83.0,4.87,61.0,1.0,5,2.0,4.0,3.955
1447,30755714,"Habitación en casa particular en Madrid, España",Habitación,Habitación,Madrid,"40.444336,-3.654037",Madrid,30.0,30.0,30.0,4.76,211.0,1.0,1,1.0,1.0,5.181
1448,38822401,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40897,-3.66129",Madrid,32.0,32.0,32.0,4.67,142.0,1.0,1,1.0,,3.684
1449,1289823,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.403399,-3.605746",Madrid,59.0,59.0,59.0,4.58,286.0,1.0,5,3.0,4.0,8.415
1450,29023627,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43673,-3.64174",Madrid,105.0,113.0,109.0,4.77,314.0,2.0,2,2.0,4.0,5.675
1451,760295085412233678,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4676,-3.7073",Madrid,73.0,73.0,73.0,4.22,18.0,1.0,1,1.0,2.0,5.643
1452,1127481598854281073,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.425147,-3.708974",Madrid,87.0,,87.0,,1.0,1.0,1,3.0,5.0,1.023
1453,28297360,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41684,-3.70867",Madrid,169.0,500.0,334.0,4.7,194.0,1.0,1,1.0,2.0,0.435
1454,673234238664284036,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4283,-3.70289",Madrid,36.0,36.0,36.0,4.81,85.0,1.0,1,,,1.266
1455,1115703919605763399,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4696,-3.7284",Madrid,206.0,53.0,130.0,5.0,4.0,1.0,1,1.0,4.0,6.223
1456,18719337,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.37745,-3.62325",Madrid,,56.0,56.0,4.66,340.0,2.0,1,4.0,5.0,8.093
1457,622874300778135897,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42574,-3.63684",Madrid,,26.0,26.0,4.82,57.0,1.0,1,1.0,,5.73
1458,907293058640556001,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4059,-3.7414",Madrid,25.0,25.0,25.0,4.77,74.0,1.0,1,1.0,,3.432
1459,48164133,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.41882,-3.70079",Madrid,,,,4.53,17.0,1.0,1,1.0,,0.313
1460,675814710743242788,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45819,-3.70537",Madrid,65.0,65.0,65.0,4.57,47.0,1.0,1,2.0,2.0,4.591
1461,1067197930034060446,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39571,-3.708943",Madrid,188.0,500.0,344.0,4.5,10.0,2.0,2,2.0,4.0,2.403
1462,620162675611648610,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3819,-3.69941",Madrid,,30.0,30.0,,,1.0,1,1.0,,3.911
1463,27911462,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43003,-3.71688",Madrid,50.0,,50.0,,,1.0,1,1.0,,1.844
1464,1101242718564078581,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3915,-3.6948",Madrid,147.0,147.0,147.0,,2.0,3.0,1,,6.0,2.923
1465,1142195079599948845,"Minicasa en Madrid, España",Minicasa,Minicasa,Madrid,"40.694838,-3.601665",Madrid,58.0,58.0,58.0,,,1.0,1,1.0,2.0,32.078
1466,761355468298953639,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38485,-3.67152",Madrid,79.0,79.0,79.0,4.74,121.0,1.0,1,,2.0,4.48
1467,22650457,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42671,-3.67754",Madrid,,,,4.63,19.0,2.0,2,4.0,5.0,2.455
1468,1129464776477309339,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39564,-3.69887",Madrid,94.0,104.0,99.0,,,1.0,5,,4.0,2.4
1469,1131325727092049565,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38149,-3.67334",Madrid,,,,,1.0,2.0,1,,2.0,4.697
1470,754866527586530174,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4049,-3.6832",Madrid,87.0,139.0,113.0,,,1.0,1,1.0,,2.18
1471,889616163902530389,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40941,-3.7025",Madrid,156.0,343.0,250.0,4.75,20.0,1.0,1,1.0,2.0,0.841
1472,23210760,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41977,-3.67694",Madrid,,,,,,2.0,1,3.0,6.0,2.273
1473,623666636927737908,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40135,-3.69059",Madrid,135.0,125.0,130.0,,,1.0,1,,2.0,2.05
1474,833651912343133468,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4035,-3.6941",Madrid,100.0,100.0,100.0,4.65,110.0,1.0,1,1.0,3.0,1.693
1475,1126102287370070442,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3921,-3.6949",Madrid,,,,,1.0,1.0,1,,2.0,2.856
1476,1126630398932455464,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39001,-3.74069",Madrid,38.0,38.0,38.0,5.0,3.0,1.0,1,,,4.343
1477,607029213192171946,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4634,-3.7181",Madrid,30.0,30.0,30.0,,,3.0,1,1.0,,5.312
1478,776613221288533329,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3855,-3.70485",Madrid,102.0,500.0,301.0,4.47,34.0,1.0,1,1.0,2.0,3.496
1479,744669249932086265,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40093,-3.7008",Madrid,104.0,500.0,302.0,4.6,55.0,1.0,1,1.0,2.0,1.794
1480,1109262566649615537,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3892,-3.7211",Madrid,64.0,64.0,64.0,,1.0,1.0,1,,2.0,3.423
1481,799753072685907783,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.438258,-3.672186",Madrid,103.0,103.0,103.0,4.73,48.0,1.0,1,1.0,2.0,3.559
1482,759855527420493817,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3596,-3.6964",Madrid,,35.0,35.0,4.84,130.0,1.0,1,,,6.403
1483,836000781199934971,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.449575,-3.707891",Madrid,117.0,500.0,308.0,4.71,24.0,2.0,1,3.0,4.0,3.649
1484,955295343705796943,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3876,-3.7101",Madrid,40.0,40.0,40.0,4.2,5.0,1.0,1,1.0,,3.308
1485,640480315896028550,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43227,-3.66941",Madrid,116.0,167.0,142.0,,,1.0,1,,3.0,3.355
1486,10326736,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4586,-3.6592",Madrid,43.0,43.0,43.0,,,1.0,1,,,5.962
1487,857896855823261115,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.391809,-3.702139",Madrid,102.0,102.0,102.0,4.73,48.0,1.0,1,3.0,6.0,2.796
1488,23241387,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4024,-3.6984",Madrid,86.0,,86.0,,,1.0,1,3.0,4.0,1.673
1489,51258778,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39924,-3.69343",Madrid,87.0,,87.0,4.58,43.0,1.0,1,1.0,2.0,2.145
1490,1102806109657174799,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.472054,-3.650999",Madrid,57.0,52.0,54.0,,,1.0,1,1.0,,7.572
1491,649272615285667131,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4505,-3.7042",Madrid,,,,,,1.0,1,,,3.733
1492,1077987963585401643,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.433,-3.7174",Madrid,,,,,,1.0,1,1.0,1.0,2.138
1493,52110493,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39999,-3.63853",Madrid,29.0,29.0,29.0,,,1.0,1,1.0,,5.817
1494,33180649,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40535,-3.68267",Madrid,,,,,,2.0,1,3.0,4.0,2.186
1495,42511337,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44053,-3.69481",Madrid,133.0,,133.0,,,2.0,2,4.0,5.0,2.726
1496,1063830515145222539,"Habitación privada en: piso en Madrid, España",Habitación privada en,Habitación,Madrid,"40.3974,-3.7177",Madrid,32.0,32.0,32.0,5.0,3.0,1.0,1,1.0,1.0,2.481
1497,2482267,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4269,-3.71367",Madrid,127.0,132.0,130.0,,,1.0,1,1.0,2.0,1.402
1498,1024722318772513679,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4228,-3.67781",Madrid,,,,,,1.0,1,3.0,6.0,2.273
1499,36262428,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4415,-3.70718",Madrid,117.0,193.0,155.0,4.64,167.0,1.0,1,1.0,2.0,2.75
1500,917043804747045546,"Alojamiento entero: casa de invitados en Paracuellos de Jarama, España",Alojamiento entero,Alojamiento,Madrid,"40.526873,-3.540866",Paracuellos de Jarama,62.0,52.0,57.0,,,1.0,1,2.0,2.0,18.406
1501,43728288,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.47147,-3.64776",Madrid,82.0,100.0,91.0,4.74,72.0,1.0,1,2.0,4.0,7.685
1502,1087103219899935215,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4573,-3.7093",Madrid,39.0,39.0,39.0,,,1.0,1,1.0,,4.516
1503,1107132691807023468,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4118,-3.734",Madrid,,,,,,1.0,1,1.0,,2.642
1504,1129149354787994539,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.414,-3.7058",Madrid,126.0,126.0,126.0,,,1.0,1,,4.0,0.378
1505,555605220907655445,"Habitación en Colmenar Viejo, España",Habitación,Habitación,Madrid,"40.66154,-3.76765",Colmenar Viejo,20.0,27.0,24.0,,,1.0,1,1.0,,27.734
1506,857696899527507777,"Habitación en Majadahonda, España",Habitación,Habitación,Madrid,"40.47057,-3.86158",Majadahonda,36.0,36.0,36.0,4.71,7.0,1.0,1,2.0,,14.644
1507,994611834844508379,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43758,-3.60719",Madrid,84.0,84.0,84.0,,,1.0,1,2.0,4.0,8.472
1508,13257283,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3767,-3.7366",Madrid,30.0,30.0,30.0,4.61,295.0,1.0,1,1.0,,5.277
1509,745357430741638105,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45981,-3.71143",Madrid,95.0,95.0,95.0,4.67,9.0,1.0,1,1.0,2.0,4.815
1510,830327361677410890,"Alojamiento entero: vivienda en Las Rozas de Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.49919,-3.88257",Las Rozas de Madrid,160.0,130.0,145.0,4.82,44.0,2.0,1,3.0,4.0,17.695
1511,36958363,"Alojamiento entero: piso en Pozuelo de Alarcón, España",Alojamiento entero,Alojamiento,Madrid,"40.41427,-3.78339",Pozuelo de Alarcn,,,,,,3.0,2,4.0,6.0,6.767
1512,897643128630655639,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3539,-3.6851",Madrid,27.0,,27.0,,,1.0,1,,,7.18
1513,39948469,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38602,-3.70407",Madrid,,,,4.36,88.0,3.0,1,1.0,,3.437
1514,1023207133024731000,"Habitación privada en: apto. residencial en Madrid, España",Habitación privada en,Habitación,Madrid,"40.415899,-3.671241",Madrid,,,,4.8,20.0,1.0,2,,2.0,2.736
1515,18818916,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43294,-3.63283",Madrid,,,,,,1.0,1,1.0,,6.244
1516,1090608926378154651,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4731,-3.6545",Madrid,41.0,51.0,46.0,5.0,4.0,1.0,1,1.0,,7.499
1517,1123077053710577895,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39864,-3.701627",Madrid,,,,5.0,5.0,1.0,1,1.0,,2.04
1518,1139239502472133830,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45592,-3.67927",Madrid,,,,,,2.0,1,3.0,4.0,4.797
1519,50496279,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39301,-3.73419",Madrid,78.0,85.0,82.0,4.83,29.0,1.0,1,1.0,4.0,3.716
1520,37545717,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.34696,-3.710989",Madrid,26.0,26.0,26.0,,,1.0,1,2.0,,7.806
1521,629477315704561689,"Alojamiento entero: loft en San Sebastián de los Reyes, España",Alojamiento entero,Alojamiento,Madrid,"40.54616,-3.61488",San Sebastin de los Reyes,123.0,113.0,118.0,4.73,66.0,1.0,5,3.0,4.0,16.209
1522,820064797000242972,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.444229,-3.655947",Madrid,,,,,,1.0,1,1.0,,5.044
1523,1116608157125907369,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3977,-3.6962",Madrid,,,,,1.0,1.0,1,1.0,,2.226
1524,1008398579632575733,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.365003,-3.699541",Madrid,65.0,45.0,55.0,,,1.0,1,,,5.784
1525,18062732,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.44759,-3.68323",Madrid,80.0,60.0,70.0,,,1.0,1,1.0,,3.818
1526,598533914380754953,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39521,-3.70944",Madrid,75.0,70.0,72.0,4.67,49.0,1.0,1,2.0,4.0,2.466
1527,811679416538057152,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.381678,-3.693937",Madrid,,,,4.67,9.0,1.0,1,,2.0,4.003
1528,697508099137458332,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44191,-3.58335",Madrid,75.0,75.0,75.0,4.84,79.0,1.0,1,2.0,4.0,10.545
1529,750473113045109294,"Alojamiento entero: loft en San Sebastián de los Reyes, España",Alojamiento entero,Alojamiento,Madrid,"40.5693,-3.6112",San Sebastin de los Reyes,,,,4.62,13.0,2.0,5,3.0,6.0,18.656
1530,1126118697974289627,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.433772,-3.708217",Madrid,40.0,40.0,40.0,,,1.0,1,1.0,,1.914
1531,784458491085547998,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4398,-3.6996",Madrid,,,,,,1.0,1,1.0,,2.565
1532,599146593464245764,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41269,-3.71823",Madrid,87.0,90.0,88.0,4.85,71.0,1.0,1,,2.0,1.33
1533,34833275,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38876,-3.71254",Madrid,43.0,43.0,43.0,,,1.0,1,1.0,,3.224
1534,633889248459660833,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38885,-3.73812",Madrid,97.0,,97.0,4.71,45.0,1.0,1,2.0,4.0,4.281
1535,568045855579180181,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40737,-3.71158",Madrid,,,,4.63,104.0,1.0,1,1.0,,1.262
1536,555253093299876963,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38026,-3.69231",Madrid,75.0,75.0,75.0,4.44,16.0,1.0,1,1.0,2.0,4.187
1537,944638942397899585,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4013,-3.6924",Madrid,97.0,137.0,117.0,,,1.0,1,,4.0,1.977
1538,39003945,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46129,-3.64908",Madrid,,,,4.86,63.0,2.0,1,2.0,4.0,6.751
1539,947099814993558700,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3805,-3.7128",Madrid,,,,4.79,24.0,2.0,1,3.0,5.0,4.126
1540,757879221056619737,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3811,-3.7305",Madrid,,,,4.8,10.0,1.0,1,,,4.592
1541,44046661,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43432,-3.70857",Madrid,82.0,82.0,82.0,4.64,126.0,1.0,1,1.0,2.0,1.98
1542,779738084604286145,"Alojamiento entero en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43551,-3.65604",Madrid,100.0,130.0,115.0,,,2.0,2,2.0,4.0,4.52
1543,32531313,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41391,-3.67623",Madrid,,,,,,3.0,2,4.0,6.0,2.336
1544,881882274947107571,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.435226,-3.645367",Madrid,51.0,48.0,50.0,,,1.0,1,,,5.327
1545,1106650239058092118,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.405933,-3.749367",Madrid,30.0,27.0,28.0,,1.0,1.0,1,1.0,,4.068
1546,826972233098113958,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4073,-3.7495",Madrid,24.0,24.0,24.0,,,1.0,1,,,4.036
1547,869284776970737907,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.401,-3.6703",Madrid,133.0,133.0,133.0,4.74,42.0,2.0,2,3.0,4.0,3.325
1548,940481302041787864,"Habitación en San Fernando de Henares, España",Habitación,Habitación,Madrid,"40.4137,-3.5208",San Fernando de Henares,37.0,37.0,37.0,,,1.0,1,2.0,,15.474
1549,919302356469221059,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4252,-3.6552",Madrid,80.0,80.0,80.0,,,1.0,1,2.0,4.0,4.194
1550,28867452,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4322,-3.6526",Madrid,,,,4.74,147.0,1.0,1,1.0,,4.634
1551,5846936,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45494,-3.66321",Madrid,,,,4.66,108.0,1.0,1,1.0,2.0,5.433
1552,931055941788677188,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3893,-3.7017",Madrid,25.0,25.0,25.0,4.18,22.0,1.0,1,1.0,,3.076
1553,607851709430620279,"Alojamiento entero: piso en Comunidad de Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45418,-3.70012",Comunidad de Madrid,,,,4.65,40.0,1.0,1,2.0,4.0,4.152
1554,1024059989162867023,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.482774,-3.662543",Madrid,,,,,,1.0,1,2.0,3.0,8.102
1555,1142032840403195900,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.45635,-3.70003",Madrid,50.0,50.0,50.0,,,1.0,1,,,4.394
1556,773300241652587754,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.36846,-3.70576",Madrid,34.0,34.0,34.0,4.55,20.0,1.0,1,1.0,,5.393
